TradeID,ItemIn
697,Derby Lime
697,Drink Helmet Black
697,Drink Helmet Crimson
697,Fruit Hat Forest Green
697,Fruit Hat Titanium White
697,Heart Glasses Orange
698,Chameleon
699,Bubbly
699,Heatwave
699,Draco Saffron
699,Octane Saffron
700,Hypnotik Pink
700,Lightning Burnt Sienna
700,Lightning Orange
700,Lightning Pink
700,Lightning Grey
700,Lightning Cobalt
700,Lightning Lime
700,Lightning Forest Green
700,Werewolf Burnt Sienna
700,Nipper Black
701,Triumph Crate
701,Winning Streak
701,Endo
701,Werewolf Burnt Sienna
701,Kaleidoscope
701,Mantis
701,Christmas Wreath Pink
702,MDGA Titanium White
702,MG-88
702,MG-88
702,Mister Monsoon
702,Mosher Orange
702,Narwhal
702,Rad Reindeer
702,Rad Reindeer
702,Roadkill
702,Royalty
702,Snakeskin
702,Snakeskin
703,Holiday Bow
703,Imperator DT5 Burnt Sienna
703,Mrs. Avocado
703,Mr. Banana
703,Oni
703,Polar Force
703,Power-shot
703,Rainbow
703,Royal Tyrant Lime
703,Shibuya
704,Octane Forest Green
705,Beret Purple
705,Fire Helmet Forest Green
705,Little Bow Pink
705,Pork Pie Sky Blue
705,SLK Purple
705,Unicorn Saffron
705,Unicorn Burnt Sienna
705,Jack-In-The-Box Lime
705,Royal Crown
705,Surfboard
706,Heatwave
706,Heatwave
706,Hellfire
706,Biomass
706,Biomass
706,Slipstream
706,Storm Watch
706,Spectre
706,Parallax
706,Parallax
706,20XX
706,20XX
706,20XX
706,20XX
706,20XX
706,20XX
706,20XX
706,20XX
706,20XX
706,20XX
706,20XX
706,20XX
706,Tora
706,Standard Crimson
707,Heatwave
707,Heatwave
707,Bubbly
708,20XX
709,Magic Missile Titanium White
709,Standard Crimson
710,Lightning Grey
710,Flamethrower Crimson
711,Hexed
711,Hexed
711,Labyrinth
711,Labyrinth
711,Biomass
712,Triumph Crate
712,Triumph Crate
712,Triumph Crate
712,Triumph Crate
712,Triumph Crate
712,Triumph Crate
712,Triumph Crate
713,Draco Titanium White
713,Player’s Choice Crate 1
714,Triumph Crate
714,Triumph Crate
714,Triumph Crate
714,Triumph Crate
714,Triumph Crate
714,Triumph Crate
714,Triumph Crate
715,Nipper Black
715,Dieci Purple
715,Ripped Comic
715,Pork Pie Lime
715,Devil Horns Purple
715,Standard Burnt Sienna
715,Septem Pink
715,Road Hog Titanium White
715,Triumph Crate
715,Triumph Crate
715,Lobo
716,Hustle Brows
716,Unicorn Crimson
716,Royal Crown Titanium White
716,Visor Lime
716,Visor Pink
716,Stoic Muffin
716,Pork Pie Sky Blue
716,Homburg Orange
716,Homburg Pink
716,Hard Hat Pink
717,Turbo Crate
717,Turbo Crate
717,Victory Crate
717,Victory Crate
717,Victory Crate
717,Victory Crate
717,Victory Crate
717,Victory Crate
717,Devil Horns Purple
717,Discotheque
717,Dot Matrix
717,Drink Helmet
717,Equalizer
717,Equalizer Black
717,Heiwa Burnt Sienna
717,Hiro Sky Blue
718,Sticker Bomb
718,Calculated
718,Lone Wolf
718,Ball King
718,Mr. Hot Dog
718,Taco
718,Turtle
718,Toon Smoke
718,Unicorn
719,Dune Racer Titanium White
719,Dune Racer Purple
720,Player’s Choice Crate 1
720,Zomba Saffron
721,Apex Grey
722,Infinium Titanium White
723,Heatwave
723,Bubbly
723,Hexed
724,Heatwave
724,Bubbly
724,Hexed
724,Slipstream
725,Aether Purple
725,EQ
726,Dueling Dragons
726,Electroshock
726,Hexed
726,Party Time
726,Heatwave
726,Razzle Crimson
726,Razzle Sky Blue
726,Toon Sketch Titanium White
726,Slipstream
726,Halo Titanium White
727,Dieci Black
727,Hellfire
728,Triumph Crate
729,Shooting Star
729,Soccer Splash
729,Tiara
729,Traffic Cone
729,Traffic Cone
729,Wildcat Ears Grey
729,Wonderment
729,Zebra
729,Zomba
729,WWE WrestleMania 34
729,WWE WrestleMania 34
730,Ballistic
730,Ballistic
730,Aether
730,Razzle
730,Tora
731,Aether
731,Angel Wings
731,Ball King
731,Balla-Carrà
731,Balla-Carrà Burnt Sienna
731,Ballistic
731,Blast Ray
731,Cauldron
731,EKG-OMG
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Victory Crate
732,Chameleon
732,Triumph Crate
732,Triumph Crate
732,Triumph Crate
732,Bubbly
732,Velocity Crate
732,Velocity Crate
732,Velocity Crate
732,Velocity Crate
732,Velocity Crate
732,Velocity Crate
732,Velocity Crate
732,Nitro Crate
732,Nitro Crate
732,Nitro Crate
732,Nitro Crate
732,Nitro Crate
732,Nitro Crate
732,Nitro Crate
732,Nitro Crate
732,Nitro Crate
732,Nitro Crate
732,Player’s Choice Crate 1
732,Player’s Choice Crate 1
732,Player’s Choice Crate 1
732,Player’s Choice Crate 1
732,Player’s Choice Crate 1
732,Player’s Choice Crate 1
732,Player’s Choice Crate 1
732,Player’s Choice Crate 1
732,Player’s Choice Crate 1
732,20XX
732,Spectre
732,Hexed
732,Hexed
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
733,Spiralis
734,Imperator DT5 Purple
735,Voltaic Sky Blue
735,Jäger 619 RS
735,Dot Rush
735,Snakeskin
735,Anodized
736,Ballistic
736,Breakout Titanium White
736,Clockwork Titanium White
736,EQ
736,EQ
736,Flamethrower Crimson
736,Fractal Fire Saffron
736,Imperator DT5 Crimson
736,Razzle Saffron
736,Toon Sketch Saffron
736,Saptarishi Crimson
737,Nipper Black
737,Heatwave
737,Hexed
737,Hexed
737,Labyrinth
737,Labyrinth
737,Sunburst Black
737,Biomass
737,Biomass
737,Vortex Black
737,Roulette Black
738,Birthday Cake Cobalt
738,Birthday Cake Forest Green
738,Ballistic
738,Kaleidoscope
738,Looper Lime
738,Werewolf
738,Toon Sketch
738,Reaper
739,Draco Purple
739,Nitro Crate
739,Slipstream
739,Labyrinth
739,Lightning Crimson
740,Heatwave
741,Octane Saffron
742,Nitro Crate
742,Cupcake
742,Baseball Cap (F)
742,Rainbow Flag
742,Hawaiian Lei
742,Pork Pie
743,Ballistic
744,Heatwave
745,Bubbly
746,Wonderment Titanium White
746,Wonderment Lime
746,Wonderment Burnt Sienna
746,Wonderment Black
746,Sunburst Black
746,Aether Black
746,Chrono Grey
746,Septem Titanium White
747,Nipper Grey
747,Butterflies
747,Hexphase Lime
748,Heatwave
749,Razzle
750,Equalizer Black
750,Triumph Crate
750,Triumph Crate
750,Triumph Crate
750,Triumph Crate
750,Turbo Crate
750,Turbo Crate
750,Victory Crate
750,Victory Crate
750,Victory Crate
750,Victory Crate
750,Victory Crate
750,Victory Crate
750,Blast Ray
750,Hiro Sky Blue
751,Parallax
751,Labyrinth
751,Hellfire
752,Plasma Cobalt
752,Razzle
752,EQ
752,Fantasmo Lime
752,Fantasmo Sky Blue
752,Cromulon Orange
752,Player’s Choice Crate 1
752,Player’s Choice Crate 1
752,Player’s Choice Crate 1
752,Player’s Choice Crate 1
752,Victory Crate
752,Victory Crate
752,Victory Crate
752,Victory Crate
752,Victory Crate
752,Victory Crate
752,Victory Crate
752,Victory Crate
752,Victory Crate
752,Victory Crate
752,Victory Crate
752,Victory Crate
752,Spring Fever Crate
752,Spring Fever Crate
752,Spring Fever Crate
752,Spring Fever Crate
752,Spring Fever Crate
752,Spring Fever Crate
753,Merc Crimson
753,Razzle Crimson
753,Nipper Cobalt
754,Animus GP Purple
754,Halo Purple
754,Kalos
755,Infinium Titanium White
756,Biomass
757,Triumph Crate
757,Triumph Crate
757,Triumph Crate
757,Triumph Crate
757,Triumph Crate
757,Triumph Crate
757,Triumph Crate
757,Triumph Crate
757,Triumph Crate
757,Triumph Crate
757,Jäger 619 RS Sky Blue
757,Mantis Orange
757,Werewolf Lime
757,Werewolf Crimson
757,Neo-Thermal Purple
758,Balla-Carrà
758,Ballistic
758,Apex
758,Reaper
758,Chrono
758,Imperator DT5
758,Helios
758,Fractal Fire
758,Kaleidoscope
758,K2
759,Infinium Titanium White
759,Infinium Crimson
